Word	Org	Score	Deviation	Std	PoS
あげる	あげる	2.83	37.52	1.24	動詞
踏まえる	踏まえる	2.83	37.52	1.34	動詞
できる	できる	2.83	37.52	1.27	動詞
まける	まける	2.83	37.52	1.21	動詞
ぶち壊す	ぶち壊す	2.83	37.52	1.13	動詞
なつく	なつく	2.83	37.52	0.97	動詞
未完成	未完成	2.83	37.52	1.13	名詞
care	care	2.83	37.52	1.32	名詞
彼等	彼等	2.83	37.52	1.32	名詞
多様性	多様性	2.83	37.52	1.42	名詞
容赦	容赦	2.83	37.52	1.34	名詞
付近	付近	2.83	37.52	1.29	名詞
バカ	バカ	2.83	37.52	1.34	名詞
base	base	2.83	37.52	1.19	名詞
終焉	終焉	2.83	37.52	1.27	名詞
照り	照り	2.83	37.52	1.29	名詞
思い込み	思い込み	2.83	37.52	1.42	名詞
ライフスタイル	ライフスタイル	2.83	37.52	1.21	名詞
ハッスル	ハッスル	2.83	37.52	1.04	名詞
万人	万人	2.83	37.52	1.1	名詞
狂気	狂気	2.83	37.52	1.27	名詞
敏感	敏感	2.83	37.52	1.44	名詞
意味	意味	2.83	37.52	1.51	名詞
まき	まき	2.83	37.52	1.19	名詞
一挙	一挙	2.83	37.52	1.19	名詞
源	源	2.83	37.52	1.19	名詞
性的	性的	2.83	37.52	1.32	名詞
絶望的	絶望的	2.83	37.52	1.29	名詞
外	外	2.83	37.52	1.32	名詞
思いつき	思いつき	2.83	37.52	1.13	名詞
エゴ	エゴ	2.83	37.52	1.34	名詞
use	use	2.83	37.52	1.19	名詞
物事	物事	2.83	37.52	1.39	名詞
波動	波動	2.83	37.52	1.42	名詞
こうか	こうか	2.83	37.52	1.21	名詞
fighter	fighter	2.83	37.52	1.1	名詞
インターフェース	インターフェース	2.83	37.52	1.07	名詞
魔人	魔人	2.83	37.52	1.19	名詞
立派	立派	2.83	37.52	1.29	名詞
ぜんぶ	ぜんぶ	2.83	37.52	1.37	名詞
ラブラブ	ラブラブ	2.83	37.52	1.39	名詞
リラックス	リラックス	2.83	37.52	1.44	名詞
ココ	ココ	2.83	37.52	1.42	名詞
こまめ	こまめ	2.83	37.52	1.13	名詞
迷惑	迷惑	2.83	37.52	1.37	名詞
呪	呪	2.83	37.52	1.24	名詞
理解	理解	2.83	37.52	1.42	名詞
関係性	関係性	2.83	37.52	1.19	名詞
fantastic	fantastic	2.83	37.52	1.13	名詞
偏見	偏見	2.83	37.52	1.42	名詞
コク	コク	2.83	37.52	1.21	名詞
華	華	2.83	37.52	1.29	名詞
事	事	2.83	37.52	1.37	名詞
部	部	2.83	37.52	1.24	名詞
博	博	2.83	37.52	1.37	名詞
その発想はなかったわ	その発想はなかったわ	2.83	37.52	1.34	名詞
一部	一部	2.83	37.52	1.27	名詞
ユー	ユー	2.83	37.52	1.39	名詞
興奮	興奮	2.83	37.52	1.29	名詞
偶然	偶然	2.83	37.52	1.34	名詞
葛藤	葛藤	2.83	37.52	1.29	名詞
ナンセンス	ナンセンス	2.83	37.52	1.37	名詞
補完	補完	2.83	37.52	1.16	名詞
だめ	だめ	2.83	37.52	1.34	名詞
まさる	まさる	2.83	37.52	1.39	名詞
ムード	ムード	2.83	37.52	1.51	名詞
case	case	2.83	37.52	1.1	名詞
つて	つて	2.83	37.52	1.29	名詞
当	当	2.83	37.52	1.16	名詞
未練	未練	2.83	37.52	1.37	名詞
模索	模索	2.83	37.52	1.29	名詞
パー	パー	2.83	37.52	1.55	名詞
性格	性格	2.83	37.52	1.44	名詞
悩み	悩み	2.83	37.52	1.32	名詞
宿命	宿命	2.83	37.52	1.21	名詞
難儀	難儀	2.83	37.52	1.24	名詞
いき	いき	2.83	37.52	1.13	名詞
気まぐれ	気まぐれ	2.83	37.52	1.21	名詞
どうしてこうなった	どうしてこうなった	2.83	37.52	1.46	名詞
ゴースト	ゴースト	2.83	37.52	1.59	名詞
何様	何様	2.83	37.52	1.51	名詞
世代	世代	2.83	37.52	1.19	名詞
フィーバー	フィーバー	2.83	37.52	1.27	名詞
不足	不足	2.83	37.52	1.07	名詞
並み	並み	2.83	37.52	1.19	名詞
ガタガタ	ガタガタ	2.83	37.52	1.49	名詞
デフォルメ	デフォルメ	2.83	37.52	1.21	名詞
miss	miss	2.83	37.52	1.37	名詞
付	付	2.83	37.52	1.24	名詞
名残	名残	2.83	37.52	1.42	名詞
ぼっち	ぼっち	2.83	37.52	1.07	名詞
幾つ	幾つ	2.83	37.52	1.16	名詞
始	始	2.83	37.52	1.27	名詞
非モテ	非モテ	2.83	37.52	1.46	名詞
おごり	おごり	2.83	37.52	1.27	名詞
逆襲	逆襲	2.83	37.52	1.32	名詞
ひわい	ひわい	2.83	37.52	1.1	名詞
悪さ	悪さ	2.83	37.52	1.44	名詞
バブル	バブル	2.83	37.52	1.19	名詞
入	入	2.83	37.52	1.29	名詞
並	並	2.83	37.52	1.21	名詞
cry	cry	2.83	37.52	1	名詞
擬人	擬人	2.83	37.52	1.24	名詞
beautiful	beautiful	2.83	37.52	1.34	名詞
説得力	説得力	2.83	37.52	1.46	名詞
加減	加減	2.83	37.52	1.19	名詞
各種	各種	2.83	37.52	1.32	名詞
破綻	破綻	2.83	37.52	1.46	名詞
不憫	不憫	2.83	37.52	1.49	名詞
round	round	2.83	37.52	1.19	名詞
battle	battle	2.83	37.52	0.97	名詞
ご存じ	ご存じ	2.83	37.52	1.19	名詞
いってん	いってん	2.83	37.52	1.27	名詞
近く	近く	2.83	37.52	1.27	名詞
late	late	2.83	37.52	1.19	名詞
way	way	2.83	37.52	1.34	名詞
of	of	2.83	37.52	1.39	名詞
他派	他派	2.83	37.52	1.04	名詞
正気	正気	2.83	37.52	1.32	名詞
前世	前世	2.83	37.52	1.24	名詞
録	録	2.83	37.52	1.04	名詞
カール	カール	2.83	37.52	1.16	名詞
掛け	掛け	2.83	37.52	1.21	名詞
あな	あな	2.83	37.52	1.34	名詞
ちまちま	ちまちま	2.83	37.52	1.32	名詞
level	level	2.83	37.52	1.32	名詞
ワケ	ワケ	2.83	37.52	1.55	名詞
感度	感度	2.83	37.52	1.16	名詞
最適化	最適化	2.83	37.52	1.37	名詞
強み	強み	2.83	37.52	1.37	名詞
やみ	やみ	2.83	37.52	1.42	名詞
律儀	律儀	2.83	37.52	1.46	名詞
決め	決め	2.83	37.52	1.29	名詞
脱	脱	2.83	37.52	1.37	名詞
etc	etc	2.83	37.52	1.46	名詞
はじめ	はじめ	2.83	37.52	1.27	名詞
程度	程度	2.83	37.52	1.46	名詞
cube	cube	2.83	37.52	1.37	名詞
かす	かす	2.83	37.52	1.07	名詞
隠れ	隠れ	2.83	37.52	1.13	名詞
分裂	分裂	2.83	37.52	1.42	名詞
噂	噂	2.83	37.52	1.37	名詞
一眼	一眼	2.83	37.52	1.04	名詞
団	団	2.83	37.52	1.19	名詞
ペース	ペース	2.83	37.52	1.32	名詞
うまい	うまい	2.87	36.83	1.18	形容詞
薄い	薄い	2.87	36.83	1.26	形容詞
手っ取り早い	手っ取り早い	2.87	36.83	1.38	形容詞
済まない	済まない	2.87	36.83	1.31	形容詞
しょぼい	しょぼい	2.87	36.83	1.33	形容詞
鬱陶しい	鬱陶しい	2.87	36.83	1.41	形容詞
もろい	もろい	2.87	36.83	1.31	形容詞
めざましい	めざましい	2.87	36.83	1.26	形容詞
鈍い	鈍い	2.87	36.83	1.31	形容詞
くどい	くどい	2.87	36.83	1.23	形容詞
つまんない	つまんない	2.87	36.83	1.23	形容詞
そこねる	そこねる	2.87	36.83	1.26	動詞
凄い	凄い	2.87	36.83	1.43	形容詞
生々しい	生々しい	2.87	36.83	1.36	形容詞
かこう	かこう	2.87	36.83	1.31	動詞
追える	追える	2.87	36.83	1.36	動詞
応じる	応じる	2.87	36.83	1.28	動詞
漁る	漁る	2.87	36.83	1.18	動詞
想う	想う	2.87	36.83	1.54	動詞
さておく	さておく	2.87	36.83	1.26	動詞
推す	推す	2.87	36.83	1.18	動詞
生じる	生じる	2.87	36.83	0.96	動詞
かんじる	かんじる	2.87	36.83	1.28	動詞
損ねる	損ねる	2.87	36.83	1.31	動詞
しんじる	しんじる	2.87	36.83	1.26	動詞
目指す	目指す	2.87	36.83	1.38	動詞
読み込める	読み込める	2.87	36.83	1.31	動詞
戴く	戴く	2.87	36.83	1.12	動詞
いける	いける	2.87	36.83	1.2	動詞
遊べる	遊べる	2.87	36.83	1.41	動詞
割く	割く	2.87	36.83	1.2	動詞
ねれる	ねれる	2.87	36.83	1.38	動詞
ぶす	ぶす	2.87	36.83	1.33	動詞
冴える	冴える	2.87	36.83	1.38	動詞
分かれる	分かれる	2.87	36.83	1.26	動詞
果てる	果てる	2.87	36.83	1.23	動詞
化ける	化ける	2.87	36.83	1.23	動詞
飽く	飽く	2.87	36.83	1.18	動詞
コケる	コケる	2.87	36.83	1.43	動詞
懲りる	懲りる	2.87	36.83	1.2	動詞
くる	くる	2.87	36.83	1.45	動詞
恨む	恨む	2.87	36.83	1.38	動詞
つまらない	つまらない	2.87	36.83	1.36	形容詞
削れる	削れる	2.87	36.83	1.18	動詞
従来	従来	2.87	36.83	1.18	名詞
想定外	想定外	2.87	36.83	1.33	名詞
倫理	倫理	2.87	36.83	1.41	名詞
月下	月下	2.87	36.83	1.15	名詞
無難	無難	2.87	36.83	1.28	名詞
違和感	違和感	2.87	36.83	1.28	名詞
応用	応用	2.87	36.83	1.33	名詞
type	type	2.87	36.83	1.28	名詞
ニュータイプ	ニュータイプ	2.87	36.83	1.31	名詞
有様	有様	2.87	36.83	1.18	名詞
句	句	2.87	36.83	1.31	名詞
非常	非常	2.87	36.83	1.38	名詞
ヘタ	ヘタ	2.87	36.83	1.31	名詞
俺様	俺様	2.87	36.83	1.15	名詞
筈	筈	2.87	36.83	1.43	名詞
好奇心	好奇心	2.87	36.83	1.28	名詞
付き合い	付き合い	2.87	36.83	1.06	名詞
もどき	もどき	2.87	36.83	1.23	名詞
はじ	はじ	2.87	36.83	1.15	名詞
むり	むり	2.87	36.83	1.31	名詞
モテモテ	モテモテ	2.87	36.83	1.28	名詞
ロマンチック	ロマンチック	2.87	36.83	1.56	名詞
がち	がち	2.87	36.83	1.23	名詞
院	院	2.87	36.83	1.12	名詞
日後	日後	2.87	36.83	1.09	名詞
感じ	感じ	2.87	36.83	1.23	名詞
部類	部類	2.87	36.83	1.18	名詞
世の中	世の中	2.87	36.83	1.45	名詞
愛	愛	2.87	36.83	1.63	名詞
強力	強力	2.87	36.83	1.36	名詞
二郎	二郎	2.87	36.83	1.26	名詞
学	学	2.87	36.83	1.38	名詞
品格	品格	2.87	36.83	1.5	名詞
悪夢	悪夢	2.87	36.83	1.2	名詞
有力	有力	2.87	36.83	1.36	名詞
悪人	悪人	2.87	36.83	1.28	名詞
ベーシック	ベーシック	2.87	36.83	1.48	名詞
interesting	interesting	2.87	36.83	1.36	名詞
徐々	徐々	2.87	36.83	1.36	名詞
擁護	擁護	2.87	36.83	1.26	名詞
quest	quest	2.87	36.83	1.23	名詞
years	years	2.87	36.83	1.23	名詞
ラリー	ラリー	2.87	36.83	1.18	名詞
found	found	2.87	36.83	1.36	名詞
手管	手管	2.87	36.83	1.12	名詞
びっくり	びっくり	2.87	36.83	1.54	名詞
ぐち	ぐち	2.87	36.83	1.12	名詞
重宝	重宝	2.87	36.83	1.28	名詞
まち	まち	2.87	36.83	1.31	名詞
没	没	2.87	36.83	1.23	名詞
郡	郡	2.87	36.83	1.26	名詞
トレンド	トレンド	2.87	36.83	1.12	名詞
次期	次期	2.87	36.83	1.2	名詞
盛り上がり	盛り上がり	2.87	36.83	1.31	名詞
猫の日	猫の日	2.87	36.83	1.65	名詞
ぶっちゃけ	ぶっちゃけ	2.87	36.83	1.41	名詞
小口	小口	2.87	36.83	1.2	名詞
可能性	可能性	2.87	36.83	1.38	名詞
済	済	2.87	36.83	1.41	名詞
調べ	調べ	2.87	36.83	1.41	名詞
充実	充実	2.87	36.83	1.38	名詞
ﾆｬｰ	ﾆｬｰ	2.87	36.83	1.56	名詞
地獄	地獄	2.87	36.83	1.38	名詞
多く	多く	2.87	36.83	1.45	名詞
since	since	2.87	36.83	1.06	名詞
妖精さん	妖精さん	2.87	36.83	1.41	名詞
某所	某所	2.87	36.83	1.48	名詞
刊	刊	2.87	36.83	1.18	名詞
割	割	2.87	36.83	1.15	名詞
きもち	きもち	2.87	36.83	1.09	名詞
面	面	2.87	36.83	1.15	名詞
あこがれ	あこがれ	2.87	36.83	1.18	名詞
差し	差し	2.87	36.83	1.23	名詞
面白味	面白味	2.87	36.83	1.48	名詞
who	who	2.87	36.83	1.26	名詞
sweets	sweets	2.87	36.83	1.31	名詞
詰め	詰め	2.87	36.83	1.12	名詞
時分	時分	2.87	36.83	1.23	名詞
果て	果て	2.87	36.83	1.15	名詞
解	解	2.87	36.83	1.38	名詞
発祥	発祥	2.87	36.83	1.15	名詞
well	well	2.87	36.83	1.2	名詞
stars	stars	2.87	36.83	1.15	名詞
調	調	2.87	36.83	1.06	名詞
雅	雅	2.87	36.83	1.15	名詞
癒し系	癒し系	2.87	36.83	1.36	名詞
ジャクソン	ジャクソン	2.87	36.83	1.43	名詞
差分	差分	2.87	36.83	1.12	名詞
いま	いま	2.87	36.83	1.43	名詞
プレミア	プレミア	2.87	36.83	1.31	名詞
シメ	シメ	2.87	36.83	1.02	名詞
辞退	辞退	2.87	36.83	1.54	名詞
驚異	驚異	2.87	36.83	1.2	名詞
いわく	いわく	2.87	36.83	1.36	名詞
wish	wish	2.87	36.83	1.28	名詞
むちゃ	むちゃ	2.87	36.83	1.52	名詞
think	think	2.87	36.83	1.26	名詞
ブレイク	ブレイク	2.87	36.83	1.33	名詞
looking	looking	2.87	36.83	1.2	名詞
ロリ	ロリ	2.87	36.83	1.18	名詞
中の人	中の人	2.87	36.83	1.41	名詞
距離感	距離感	2.87	36.83	1.52	名詞
触れ	触れ	2.87	36.83	1.38	名詞
低め	低め	2.87	36.83	0.96	名詞
匂い	匂い	2.87	36.83	1.38	名詞
beauty	beauty	2.87	36.83	1.33	名詞
used	used	2.87	36.83	1.36	名詞
福	福	2.87	36.83	1.41	名詞
瞬	瞬	2.87	36.83	1.31	名詞
なんでだろう	なんでだろう	2.87	36.83	1.31	名詞
言い過ぎ	言い過ぎ	2.87	36.83	0.99	名詞
永久	永久	2.87	36.83	1.43	名詞
こころ	こころ	2.87	36.83	1.41	名詞
急	急	2.87	36.83	1.06	名詞
because	because	2.87	36.83	1.28	名詞
装	装	2.87	36.83	1.26	名詞
凹	凹	2.87	36.83	1.26	名詞
存在	存在	2.87	36.83	1.31	名詞
want	want	2.87	36.83	1.33	名詞
野生	野生	2.87	36.83	1.41	名詞
cloud	cloud	2.87	36.83	0.99	名詞
周囲	周囲	2.87	36.83	1.02	名詞
特	特	2.87	36.83	1.33	名詞
もと	もと	2.87	36.83	1.23	名詞
いくつか	いくつか	2.87	36.83	1.18	名詞
たて	たて	2.87	36.83	1.33	名詞
精一杯	精一杯	2.87	36.83	1.43	名詞
堪能	堪能	2.87	36.83	1.23	名詞
アップ	アップ	2.87	36.83	1.2	名詞
just	just	2.87	36.83	1.23	名詞
forever	forever	2.87	36.83	1.48	名詞
thinking	thinking	2.87	36.83	1.36	名詞
メンタル	メンタル	2.87	36.83	1.23	名詞
おまかせ	おまかせ	2.87	36.83	1.41	名詞
looks	looks	2.87	36.83	1.12	名詞
soon	soon	2.87	36.83	1.18	名詞
上手	上手	2.87	36.83	1.15	名詞
得	得	2.87	36.83	1.2	名詞
センス	センス	2.87	36.83	1.36	名詞
fantasy	fantasy	2.87	36.83	1.31	名詞
民生	民生	2.87	36.83	0.99	名詞
おまじない	おまじない	2.87	36.83	1.36	名詞
ask	ask	2.87	36.83	1.33	名詞
強烈	強烈	2.87	36.83	1.33	名詞
仲	仲	2.9	36.14	1.22	名詞
連中	連中	2.9	36.14	1.01	名詞
宛	宛	2.9	36.14	1.19	名詞
わる	わる	2.9	36.14	1.3	名詞
混在	混在	2.9	36.14	1.11	名詞
はな	はな	2.9	36.14	1.42	名詞
専	専	2.9	36.14	1.47	名詞
出来	出来	2.9	36.14	1.33	名詞
age	age	2.9	36.14	1.45	名詞
状態	状態	2.9	36.14	1.3	名詞
弁	弁	2.9	36.14	1.14	名詞
論理	論理	2.9	36.14	1.56	名詞
通常	通常	2.9	36.14	1.27	名詞
阿呆	阿呆	2.9	36.14	1.35	名詞
在処	在処	2.9	36.14	1.51	名詞
今さら	今さら	2.9	36.14	1.35	名詞
実感	実感	2.9	36.14	1.4	名詞
都合	都合	2.9	36.14	1.33	名詞
教派	教派	2.9	36.14	1.49	名詞
もってこい	もってこい	2.9	36.14	1.35	名詞
士	士	2.9	36.14	1.27	名詞
進歩	進歩	2.9	36.14	1.22	名詞
自立	自立	2.9	36.14	1.08	名詞
ほのか	ほのか	2.9	36.14	1.14	名詞
念願	念願	2.9	36.14	1.19	名詞
壮大	壮大	2.9	36.14	1.37	名詞
エフェクト	エフェクト	2.9	36.14	0.94	名詞
ケン	ケン	2.9	36.14	1.33	名詞
勢	勢	2.9	36.14	1.01	名詞
異様	異様	2.9	36.14	1.47	名詞
無責任	無責任	2.9	36.14	1.37	名詞
ラブリー	ラブリー	2.9	36.14	1.22	名詞
不思議	不思議	2.9	36.14	1.51	名詞
action	action	2.9	36.14	1.08	名詞
しだい	しだい	2.9	36.14	1.16	名詞
エア	エア	2.9	36.14	1.19	名詞
お越し	お越し	2.9	36.14	1.01	名詞
暁	暁	2.9	36.14	1.08	名詞
辛	辛	2.9	36.14	1.3	名詞
あちこち	あちこち	2.9	36.14	1.33	名詞
ポテンシャル	ポテンシャル	2.9	36.14	1.37	名詞
諸々	諸々	2.9	36.14	1.19	名詞
ぼけ	ぼけ	2.9	36.14	1.22	名詞
出遅れる	出遅れる	2.9	36.14	1.49	動詞
あさる	あさる	2.9	36.14	1.35	動詞
ひく	ひく	2.9	36.14	1.33	動詞
整う	整う	2.9	36.14	1.3	動詞
惚れる	惚れる	2.9	36.14	1.11	動詞
守れる	守れる	2.9	36.14	0.94	動詞
かわいがる	かわいがる	2.9	36.14	1.33	動詞
萌える	萌える	2.9	36.14	1.25	動詞
言及	言及	2.9	36.14	0.94	名詞
外れる	外れる	2.9	36.14	1.01	動詞
散々	散々	2.9	36.14	1.16	名詞
片付く	片付く	2.9	36.14	1.16	動詞
ズレる	ズレる	2.9	36.14	1.19	動詞
もたらす	もたらす	2.9	36.14	1.33	動詞
成す	成す	2.9	36.14	0.91	動詞
力尽きる	力尽きる	2.9	36.14	1.37	動詞
取り組む	取り組む	2.9	36.14	1.22	動詞
気にいる	気にいる	2.9	36.14	1.16	動詞
込める	込める	2.9	36.14	1.33	動詞
増やせる	増やせる	2.9	36.14	1.04	動詞
ほっとく	ほっとく	2.9	36.14	1.19	動詞
愛する	愛する	2.9	36.14	1.35	動詞
違える	違える	2.9	36.14	0.91	動詞
挫折	挫折	2.9	36.14	1.27	名詞
明け	明け	2.9	36.14	1.35	名詞
クソワロタ	クソワロタ	2.9	36.14	1.47	名詞
おバカ	おバカ	2.9	36.14	1.27	名詞
僕達	僕達	2.9	36.14	1.16	名詞
形成	形成	2.9	36.14	1.25	名詞
安心	安心	2.9	36.14	1.49	名詞
マキ	マキ	2.9	36.14	1.49	名詞
遠目	遠目	2.9	36.14	0.98	名詞
ヤマト	ヤマト	2.9	36.14	1.45	名詞
いたる	いたる	2.9	36.14	1.3	動詞
深める	深める	2.9	36.14	1.14	動詞
落とせる	落とせる	2.9	36.14	1.25	動詞
すたる	すたる	2.9	36.14	1.16	動詞
干し	干し	2.9	36.14	0.91	動詞
留まる	留まる	2.9	36.14	1.19	動詞
行う	行う	2.9	36.14	1.14	動詞
今日この頃	今日この頃	2.9	36.14	1.3	名詞
風情	風情	2.9	36.14	1.14	名詞
http	http	2.9	36.14	1.33	名詞
まつ	まつ	2.9	36.14	1.16	名詞
某社	某社	2.9	36.14	1.33	名詞
潤	潤	2.9	36.14	1.11	名詞
アテ	アテ	2.9	36.14	1.3	名詞
ゴールデン	ゴールデン	2.9	36.14	1.16	名詞
世論	世論	2.9	36.14	1.27	名詞
限り	限り	2.9	36.14	1.19	名詞
ちくしょう	ちくしょう	2.9	36.14	1.3	名詞
純愛	純愛	2.9	36.14	1.27	名詞
ガッツリ	ガッツリ	2.9	36.14	1.25	名詞
細部	細部	2.9	36.14	1.14	名詞
from	from	2.9	36.14	1.27	名詞
見当	見当	2.9	36.14	1.16	名詞
空回り	空回り	2.9	36.14	1.3	名詞
名無しさん	名無しさん	2.9	36.14	1.58	名詞
精神	精神	2.9	36.14	1.42	名詞
あらい	あらい	2.9	36.14	1.42	形容詞
減	減	2.9	36.14	1.27	名詞
広い	広い	2.9	36.14	1.33	形容詞
とおい	とおい	2.9	36.14	1.22	形容詞
気まずい	気まずい	2.9	36.14	1.37	形容詞
緩和	緩和	2.9	36.14	1.45	名詞
激しい	激しい	2.9	36.14	1.27	形容詞
かっこいー	かっこいー	2.9	36.14	1.27	形容詞
よろしい	よろしい	2.9	36.14	0.98	形容詞
円い	円い	2.9	36.14	1.4	形容詞
酷い	酷い	2.9	36.14	1.25	形容詞
恐れ多い	恐れ多い	2.9	36.14	1.47	形容詞
見やすい	見やすい	2.9	36.14	1.25	形容詞
きつい	きつい	2.9	36.14	1.27	形容詞
かわゆい	かわゆい	2.9	36.14	1.22	形容詞
なかよい	なかよい	2.9	36.14	1.11	形容詞
ながい	ながい	2.9	36.14	1.3	形容詞
zero	zero	2.9	36.14	1.37	名詞
不気味	不気味	2.9	36.14	1.42	名詞
可	可	2.9	36.14	1.16	名詞
おはよん	おはよん	2.9	36.14	1.45	名詞
象徴	象徴	2.9	36.14	1.35	名詞
イチャイチャ	イチャイチャ	2.9	36.14	1.33	名詞
独特	独特	2.9	36.14	1.47	名詞
頂戴	頂戴	2.9	36.14	1.45	名詞
遊	遊	2.9	36.14	1.22	名詞
タイムリー	タイムリー	2.9	36.14	1.51	名詞
所以	所以	2.9	36.14	1.14	名詞
寿	寿	2.9	36.14	1.3	名詞
nano	nano	2.9	36.14	1.47	名詞
失望	失望	2.9	36.14	1.4	名詞
引	引	2.9	36.14	1.16	名詞
末世	末世	2.9	36.14	1.25	名詞
誠	誠	2.9	36.14	1.25	名詞
目下	目下	2.9	36.14	1.27	名詞
心地	心地	2.9	36.14	1.4	名詞
けしからん	けしからん	2.9	36.14	1.33	名詞
条	条	2.9	36.14	1.16	名詞
ジミー	ジミー	2.9	36.14	1.42	名詞
ハンパない	ハンパない	2.9	36.14	1.22	名詞
まとも	まとも	2.9	36.14	1.54	名詞
テク	テク	2.9	36.14	0.98	名詞
物騒	物騒	2.9	36.14	1.08	名詞
犯	犯	2.9	36.14	1.14	名詞
修羅	修羅	2.9	36.14	1.11	名詞
間隔	間隔	2.9	36.14	1.33	名詞
小一時間	小一時間	2.9	36.14	1.16	名詞
presents	presents	2.9	36.14	1.11	名詞
このまま	このまま	2.9	36.14	1.3	名詞
無意識	無意識	2.9	36.14	1.47	名詞
call	call	2.9	36.14	1.4	名詞
ダメ人間	ダメ人間	2.9	36.14	1.33	名詞
既出	既出	2.9	36.14	1.45	名詞
内心	内心	2.93	35.46	1.36	名詞
切り	切り	2.93	35.46	1.18	名詞
ヤマ	ヤマ	2.93	35.46	1.39	名詞
魔神	魔神	2.93	35.46	1.21	名詞
幻想郷	幻想郷	2.93	35.46	1.31	名詞
刷り	刷り	2.93	35.46	1.21	名詞
写	写	2.93	35.46	1.18	名詞
様々	様々	2.93	35.46	1.46	名詞
見直し	見直し	2.93	35.46	1.39	名詞
キメる	キメる	2.93	35.46	1.06	動詞
かれる	かれる	2.93	35.46	1.15	動詞
feeling	feeling	2.93	35.46	1.18	名詞
返し	返し	2.93	35.46	1.21	動詞
くだす	くだす	2.93	35.46	1.06	動詞
なおる	なおる	2.93	35.46	1.24	動詞
それる	それる	2.93	35.46	1.06	動詞
かせる	かせる	2.93	35.46	1.36	動詞
察す	察す	2.93	35.46	1.39	動詞
おもう	おもう	2.93	35.46	1.21	動詞
うらやむ	うらやむ	2.93	35.46	1.21	動詞
しあわせ	しあわせ	2.93	35.46	1.61	名詞
しみる	しみる	2.93	35.46	1.12	動詞
つかる	つかる	2.93	35.46	1.24	動詞
貪る	貪る	2.93	35.46	1.46	動詞
クリエイティブ	クリエイティブ	2.93	35.46	1.36	名詞
常識的	常識的	2.93	35.46	1.44	名詞
スレ	スレ	2.93	35.46	1.21	名詞
むら	むら	2.93	35.46	1.18	名詞
進	進	2.93	35.46	1.09	名詞
長年	長年	2.93	35.46	1.44	名詞
申	申	2.93	35.46	1.26	名詞
マヨ	マヨ	2.93	35.46	1.46	名詞
個	個	2.93	35.46	1.36	名詞
対	対	2.93	35.46	1.15	名詞
何事	何事	2.93	35.46	1.09	名詞
億劫	億劫	2.93	35.46	1.29	名詞
尋常	尋常	2.93	35.46	1.15	名詞
君に届け	君に届け	2.93	35.46	1.24	名詞
辺	辺	2.93	35.46	1.29	名詞
and	and	2.93	35.46	1.12	名詞
善意	善意	2.93	35.46	1.61	名詞
wars	wars	2.93	35.46	1.06	名詞
心置き	心置き	2.93	35.46	1.26	名詞
本来	本来	2.93	35.46	1.31	名詞
彼方	彼方	2.93	35.46	1.31	名詞
族	族	2.93	35.46	1.24	名詞
切実	切実	2.93	35.46	1.44	名詞
it	it	2.93	35.46	1.34	名詞
やる気	やる気	2.93	35.46	1.31	名詞
知的	知的	2.93	35.46	1.34	名詞
かぎり	かぎり	2.93	35.46	1.41	名詞
晒し	晒し	2.93	35.46	1.24	名詞
こめる	こめる	2.93	35.46	0.89	動詞
吐き気	吐き気	2.93	35.46	1.26	名詞
無用	無用	2.93	35.46	1.5	名詞
意義	意義	2.93	35.46	1.39	名詞
ほんとう	ほんとう	2.93	35.46	1.15	名詞
ガチ	ガチ	2.93	35.46	1.09	名詞
家々	家々	2.93	35.46	1.21	名詞
令	令	2.93	35.46	1.41	名詞
ツラ	ツラ	2.93	35.46	1.12	名詞
今一つ	今一つ	2.93	35.46	1.29	名詞
バリエーション	バリエーション	2.93	35.46	1.24	名詞
ボコボコ	ボコボコ	2.93	35.46	1.39	名詞
穏やか	穏やか	2.93	35.46	1.41	名詞
